,N,graph,p_Bd,r,abs_time_uniform,fix_prob_uniform,abs_time_temp,fix_prob_temp,abs_time_uniform_1,abs_time_uniform_2,abs_time_uniform_3,abs_time_uniform_4,abs_time_uniform_5,fix_prob_uniform_1,fix_prob_uniform_2,fix_prob_uniform_3,fix_prob_uniform_4,fix_prob_uniform_5
89,5,44516f0a,0.1,1.0,12.2313530607635,0.20000000000000018,12.28386266094421,0.2020253164556964,13.678111587982835,13.678111587982842,11.052631578947363,11.052631578947372,11.69527896995709,0.2405063291139241,0.2405063291139245,0.13924050632911386,0.1392405063291142,0.2405063291139243
90,5,44516f0a,0.2,1.0,12.79941520467838,0.20000000000000048,12.862105263157915,0.20307692307692357,13.789473684210547,13.78947368421055,12.222222222222234,12.22222222222224,11.973684210526335,0.23076923076923128,0.23076923076923142,0.1538461538461542,0.15384615384615433,0.2307692307692313
91,5,44516f0a,0.30000000000000004,1.0,13.427011342653657,0.2,13.449596412556058,0.20311688311688308,13.90582959641256,13.905829596412561,13.529411764705886,13.529411764705886,12.264573991031396,0.22077922077922082,0.2207792207792207,0.1688311688311689,0.16883116883116875,0.22077922077922082
92,5,44516f0a,0.4,1.0,14.124770642201844,0.20000000000000026,14.04697247706423,0.20210526315789498,14.027522935779826,14.027522935779826,15.000000000000007,15.000000000000009,12.568807339449553,0.2105263157894739,0.21052631578947398,0.18421052631578969,0.18421052631578982,0.21052631578947387
93,5,44516f0a,0.5,1.0,14.90610328638499,0.20000000000000026,14.654929577464804,0.2000000000000003,14.154929577464808,14.154929577464799,16.66666666666669,16.66666666666667,12.887323943661984,0.20000000000000043,0.20000000000000012,0.20000000000000046,0.20000000000000004,0.20000000000000032
94,5,44516f0a,0.6000000000000001,1.0,15.78818681318683,0.20000000000000026,15.274230769230785,0.19675675675675705,14.288461538461556,14.288461538461553,18.571428571428594,18.571428571428587,13.22115384615386,0.18918918918918945,0.18918918918918942,0.21621621621621656,0.21621621621621648,0.18918918918918942
95,5,44516f0a,0.7000000000000001,1.0,16.793406593406605,0.20000000000000012,15.905714285714296,0.19232876712328784,14.428571428571436,14.42857142857144,20.769230769230774,20.76923076923078,13.571428571428582,0.17808219178082202,0.17808219178082207,0.2328767123287672,0.23287671232876728,0.1780821917808221
96,5,44516f0a,0.8,1.0,17.951515151515174,0.20000000000000026,16.55030303030305,0.18666666666666692,14.575757575757597,14.57575757575759,23.333333333333368,23.33333333333335,13.939393939393959,0.166666666666667,0.1666666666666668,0.2500000000000005,0.2500000000000001,0.16666666666666693
97,5,44516f0a,0.9,1.0,19.302967498822436,0.20000000000000012,17.20901554404147,0.1797183098591551,14.730569948186536,14.730569948186545,26.36363636363637,26.36363636363639,14.326424870466338,0.15492957746478864,0.15492957746478908,0.26760563380281654,0.26760563380281754,0.15492957746478891
98,5,44516f0a,1.0,1.0,20.904255319148973,0.20000000000000048,17.882978723404285,0.17142857142857182,14.89361702127663,14.893617021276613,30.00000000000007,30.000000000000032,14.734042553191514,0.14285714285714332,0.14285714285714304,0.28571428571428675,0.28571428571428603,0.14285714285714315
99,5,4451770a,0.0,1.0,10.59737723214286,0.20000000000000004,10.597377232142861,0.20000000000000007,10.050223214285714,12.105654761904768,10.050223214285714,9.381277901785717,11.399507068452387,0.19999999999999998,0.2000000000000001,0.19999999999999998,0.10000000000000003,0.3000000000000001
100,5,4451770a,0.1,1.0,11.06092073168659,0.20000000000000023,11.083084360245618,0.2016169782718547,10.566934608198881,12.35413926434931,10.566934608198881,10.395851046275082,11.42074413141079,0.2016169782718547,0.20161697827185474,0.20161697827185465,0.11672561899949484,0.27842344618494225
101,5,4451770a,0.2,1.0,11.565960570445023,0.20000000000000026,11.583810775582643,0.20245398773006162,11.131218608445531,12.602517935826638,11.131218608445531,11.526601830440232,11.438245869067185,0.20245398773006168,0.2024539877300615,0.20245398773006168,0.13496932515337434,0.2576687116564422
102,5,4451770a,0.30000000000000004,1.0,12.117918732671026,0.19999999999999973,12.09977462452634,0.20248575867426177,11.74938308643004,12.848910712408141,11.74938308643004,12.789869400114242,11.452047377972667,0.20248575867426155,0.202485758674262,0.20248575867426155,0.1548420507509063,0.23770067322630728
103,5,4451770a,0.4,1.0,12.723165035277782,0.2000000000000004,12.63111263350734,0.20168067226890796,12.428862589732107,13.090968974877311,12.428862589732107,14.204922661535928,11.462208360511452,0.20168067226890773,0.20168067226890818,0.2016806722689077,0.1764705882352948,0.21848739495798347
104,5,4451770a,0.5,1.0,13.389225911053591,0.20000000000000026,13.177845385423222,0.2000000000000003,13.178469945148507,13.32575572471526,13.178469945148507,15.794617486287137,11.468816453968547,0.20000000000000015,0.20000000000000037,0.20000000000000018,0.2000000000000004,0.20000000000000023
105,5,4451770a,0.6000000000000001,1.0,14.125049570891525,0.20000000000000018,13.739829962432648,0.1973969631236444,14.00871640231681,13.549589970361247,14.00871640231681,17.58623379957015,11.471991279892599,0.1973969631236442,0.1973969631236446,0.19739696312364421,0.22559652928416535,0.18221258134490245
106,5,4451770a,0.7000000000000001,1.0,14.941345785533349,0.20000000000000012,14.316695060534514,0.19381557150745454,14.932222638978864,13.757842916344444,14.932222638978864,19.612551351986276,11.47188938137829,0.1938155715074549,0.19381557150745427,0.19381557150745488,0.25345113197128616,0.16510215350635032
107,5,4451770a,0.8,1.0,15.851025493308075,0.20000000000000023,14.907751575414453,0.1891891891891894,15.964251514913334,13.944668565461745,15.964251514913334,21.91324560597726,11.468710265274705,0.18918918918918928,0.1891891891891895,0.1891891891891893,0.2837837837837843,0.14864864864864877
108,5,4451770a,0.9,1.0,16.86977551183537,0.20000000000000026,15.511868533212507,0.18343875790684327,17.12340586072813,14.102644056769531,17.123405860728134,24.536717948171884,11.462703832779164,0.18343875790684322,0.18343875790684327,0.18343875790684322,0.3168487636572748,0.1328349626221968
109,5,4451770a,1.0,1.0,18.016818411532796,0.1999999999999999,16.12729953519214,0.17647058823529407,18.432552804282437,14.222284246511476,18.432552804282437,27.542522630406772,11.454179572180864,0.17647058823529424,0.17647058823529393,0.17647058823529424,0.35294117647058765,0.11764705882352944
